phase,task_id,family,recipient_wording,recipient_label,donor_wording,donor_label,relation,anchor,metric,value,selected_anchor,runner_up_anchor,reader_leakage_ratio,reader_baseline_margin_diff,reader_verified_v_diff,donor_selected_anchor
confirmation,exp12_test_edit_04,test_edit,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.17666012793779373,,,,,,USER_END
confirmation,exp12_test_edit_04,test_edit,paraphrase,1,canonical,1,same_state_cross_wording,USER_END,same_state_selected_V_control,-0.0009752660989761353,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.1401062924414873,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.04737451486289501,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_necessity_loss,0.09353986941277981,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.03982589393854141,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,0.03819875791668892,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,runner_up_V_sufficiency,-0.0009557623416185379,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,runner_up_V_necessity_loss,0.00783899612724781,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.04737451486289501,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.07868959754705429,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_necessity,0.08638678677380085,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.06223106198012829,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.05465858802199364,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.04737451486289501,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_necessity,0.04737451486289501,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.04718218185007572,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.0467116329818964,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,canonical,0,paraphrase,0,same_state_cross_wording,USER_END,same_state_selected_V_control,0.023103885352611542,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.07763468474149704,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.039257051423192024,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_necessity_loss,0.0083340834826231,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.061514681205153465,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,0.02763652801513672,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,runner_up_V_sufficiency,0.008492471650242805,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,runner_up_V_necessity_loss,0.02142583206295967,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.039257051423192024,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.08623349107801914,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_necessity,0.0780374351888895,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.04667509347200394,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.05481770820915699,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.039257051423192024,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_necessity,0.039257051423192024,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.04744144529104233,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.08698653429746628,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,paraphrase,0,canonical,0,same_state_cross_wording,USER_END,same_state_selected_V_control,-0.0014727916568517685,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_H20_residual_effect,0.13462194055318832,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_V_sufficiency,0.10133674740791321,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_V_necessity_loss,0.09484092891216278,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,0.04804588109254837,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.05509965866804123,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,runner_up_V_sufficiency,-0.0005190446972846985,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,runner_up_V_necessity_loss,0.00646519660949707,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_verified_v_effect,0.10133674740791321,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_target_sufficiency,0.11392705887556076,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_target_necessity,0.11987297981977463,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.025456607341766357,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_negative_necessity,-0.025188878178596497,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_all7_sufficiency,0.10133674740791321,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_all7_necessity,0.10133674740791321,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,-0.0,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,canonical,1,paraphrase,0,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.08736373484134674,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,canonical,1,paraphrase,0,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.06314902007579803,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,canonical,1,paraphrase,1,same_state_cross_wording,USER_END,same_state_selected_V_control,-0.0009357333183288574,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_H20_residual_effect,0.16249264031648636,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_V_sufficiency,0.0795087143778801,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_V_necessity_loss,0.1374135985970497,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,0.04741821438074112,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.030172523111104965,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,runner_up_V_sufficiency,-4.5530498027801514e-05,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,runner_up_V_necessity_loss,0.003976613283157349,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_verified_v_effect,0.0795087143778801,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_target_sufficiency,0.08596135675907135,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_target_necessity,0.0837058424949646,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.01247338205575943,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_necessity,-0.038891613483428955,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_sufficiency,0.0795087143778801,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_necessity,0.0795087143778801,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,-0.0,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.08966558426618576,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.16709373146295547,,,,,,USER_END
confirmation,exp12_test_edit_06,test_edit,paraphrase,1,canonical,1,same_state_cross_wording,USER_END,same_state_selected_V_control,-0.0028445497155189514,,,,,,USER_END
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.14777313359081745,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.06210293620824814,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_necessity_loss,0.10893232375383377,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.047505512833595276,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,0.05289234593510628,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,runner_up_V_sufficiency,-0.008556392043828964,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,runner_up_V_necessity_loss,-0.007831620052456856,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.06210293620824814,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.08647479861974716,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_necessity,0.10838544741272926,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.0554824024438858,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.04797285236418247,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.06210293620824814,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_necessity,0.06210293620824814,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.03945732302963734,,,,,,USER_END
confirmation,exp12_test_edit_10,test_edit,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.0322155486792326,,,,,,USER_END
confirmation,exp12_test_edit_10,test_edit,canonical,0,paraphrase,0,same_state_cross_wording,USER_END,same_state_selected_V_control,0.015244409441947937,,,,,,USER_END
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.06972469203174114,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.03994104266166687,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_necessity_loss,0.03081631474196911,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.05514964088797569,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,0.07204356044530869,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,runner_up_V_sufficiency,0.008208155632019043,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,runner_up_V_necessity_loss,-9.752810001373291e-06,USER_END,ACTION0_END,,,,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.03994104266166687,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.08664624951779842,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_necessity,0.07196463085711002,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.03984449803829193,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.05413431487977505,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_10,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.03994104266166687,USER_END,ACTION0_END,0.0,0.0,0.0,
